ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"292331";"SALBUTAMOL, DOSAGEM:0,4 MG/ML, FORMA FARMACÊUTICA:XAROPE";"FRASCO";"S";"1256800300193";"Pregão";"ADMINISTRATIVA";"120.0";"ML";"FRASCO 120.00 ML";"01.417.694/0001-20";"DISTRIMIX DISTRIBUIDORA DE MEDICAMENTOS LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"100";"2.05";"205.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"448579";"MICOFENOLATO, COMPOSIÇÃO:MOFETILA, CONCENTRAÇÃO:500 MG";"COMPRIMIDO";;;"Pregão";"JUDICIAL";;;"COMPRIMIDO";"94.389.400/0001-84";"MCW PRODUTOS MEDICOS E HOSPITALARES LTDA";"57.507.378/0003-65";"EMS S/A";"16790";"1.74";"29214.6"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"285965";"LEVETIRACETAM, CONCENTRAÇÃO:250 MG";"COMPRIMIDO";"N";"1236100830071";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"09.192.829/0001-08";"ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"64.711.500/0001-14";"UCB BIOPHARMA LTDA.";"3285";"1.44";"4730.4"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"294537";"MIRTAZAPINA, DOSAGEM:45 MG";"COMPRIMIDO";"S";"1256802770121";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"94.389.400/0001-84";"MCW PRODUTOS MEDICOS E HOSPITALARES LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"730";"0.73";"532.9"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"352933";"LEVETIRACETAM, CONCENTRAÇÃO:100 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL";"FRASCO";"N";"1236100830055";"Pregão";"JUDICIAL";"150.0";"ML";"FRASCO 150.00 ML";"09.192.829/0001-08";"ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"64.711.500/0001-14";"UCB BIOPHARMA LTDA.";"135";"93.41";"12610.35"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"294536";"MIRTAZAPINA, DOSAGEM:30 MG";"COMPRIMIDO";"S";"1256802770030";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"94.389.400/0001-84";"MCW PRODUTOS MEDICOS E HOSPITALARES LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"1095";"0.59";"646.05"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"437284";"LEVETIRACETAM, CONCENTRAÇÃO:750 MG";"COMPRIMIDO";"N";"1236100830047";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"09.192.829/0001-08";"ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"64.711.500/0001-14";"UCB BIOPHARMA LTDA.";"2190";"7.46";"16337.4"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"407327";"LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO:50 MG";"CÁPSULA";"N";"1063903040021";"Pregão";"JUDICIAL";;;"CÁPSULA";"04.071.245/0001-60";"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"60.397.775/0001-74";"TAKEDA PHARMA LTDA.";"1825";"11.71";"21370.75"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"448576";"MICOFENOLATO, COMPOSIÇÃO:DE SÓDIO, CONCENTRAÇÃO:180 MG";"COMPRIMIDO";;;"Pregão";"JUDICIAL";;;"COMPRIMIDO";"09.192.829/0001-08";"ATONS DO BRASIL DISTRIBUIDORA DE PRODUTOS HOSPITALARES LTDA";"64.171.697/0001-46";"ACCORD FARMACEUTICA LTDA";"730";"3.42";"2496.6"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"437284";"LEVETIRACETAM, CONCENTRAÇÃO:750 MG";"COMPRIMIDO";"N";"1004312790064";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"04.071.245/0001-60";"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"730";"2.72";"1985.6"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"267311";"METOCLOPRAMIDA CLORIDRATO, DOSAGEM:4 MG/ML, APRESENTAÇÃO:SOLUÇÃO ORAL";"FRASCO";"N";"1057100860027";"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"50";"1.67";"83.5"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"294536";"MIRTAZAPINA, DOSAGEM:30 MG";"COMPRIMIDO";"N";"1002902240058";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"15.439.366/0001-39";"EREFARMA PRODUTOS PARA SAUDE LTDA";"45.987.013/0001-34";"ORGANON FARMACEUTICA LTDA.";"365";"9.82";"3584.3"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"273484";"MOMETASONA FUROATO, CONCENTRAÇÃO:0,1%, APRESENTAÇÃO:CREME";"BISNAGA";"N";"1003301140049";"Pregão";"JUDICIAL";"20.0";"G";"BISNAGA 20.00 G";"13.485.130/0001-03";"PHARMA LOG PRODUTOS FARMACEUTICOS LTDA";"61.230.314/0001-75";"LIBBS FARMACEUTICA LTDA";"24";"43.96";"1055.04"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"269963";"DOMPERIDONA, DOSAGEM:1 MG/ML, INDICAÇÃO:SUSPENSÃO ORAL";"FRASCO";"S";"1004311630081";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"04.216.957/0001-20";"DISK MED PADUA DISTRIBUIDORA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"400";"10.34";"4136.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"396702";"NEBIVOLOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:5 MG";"COMPRIMIDO";"N";"1097403330041";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"81.706.251/0001-98";"PROMEFARMA MEDICAMENTOS E PRODUTOS HOSPITALARES LTDA";"49.475.833/0001-06";"BIOLAB SANUS FARMACEUTICA LTDA";"1095";"0.55";"602.25"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"407328";"LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO:30 MG";"CÁPSULA";"N";"1063903040011";"Pregão";"JUDICIAL";;;"CÁPSULA";"04.071.245/0001-60";"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"60.397.775/0001-74";"TAKEDA PHARMA LTDA.";"3285";"9.66";"31733.1"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"300723";"FENOBARBITAL SÓDICO, DOSAGEM:40 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS";"FRASCO";"N";"1029800160030";"Pregão";"ADMINISTRATIVA";"20.0";"ML";"FRASCO 20.00 ML";"44.152.616/0001-53";"UP DISTRIBUIDORA LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"400";"4.5";"1800.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"273264";"LOPERAMIDA CLORIDRATO, CONCENTRAÇÃO:2MG";"COMPRIMIDO";"S";"1053501590011";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"15.439.366/0001-39";"EREFARMA PRODUTOS PARA SAUDE LTDA";"17.115.437/0001-73";"LABORATORIO GLOBO SA";"365";"0.32";"116.8"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"433280";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG";"COMPRIMIDO";;;"Pregão";"JUDICIAL";;;"COMPRIMIDO";"05.782.733/0001-49";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"33.009.945/0001-23";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"4745";"0.95";"4507.75"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"294643";"IBUPROFENO, DOSAGEM:50 MG/ML, FORMA FARMACÊUTICA:SUSPENSÃO ORAL";"FRASCO";"N";"1384100330083";"Pregão";"ADMINISTRATIVA";"30.0";"ML";"FRASCO 30.00 ML";"29.081.842/0001-05";"ELITEMED DIST. LTDA";"02.456.955/0001-83";"NATULAB LABORATORIO S.A";"1200";"2.4";"2880.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"273484";"MOMETASONA FUROATO, CONCENTRAÇÃO:0,1%, APRESENTAÇÃO:CREME";"BISNAGA";"S";"1558402280015";"Pregão";"JUDICIAL";"20.0";"G";"BISNAGA 20.00 G";"15.439.366/0001-39";"EREFARMA PRODUTOS PARA SAUDE LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"12";"29.35";"352.2"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"437284";"LEVETIRACETAM, CONCENTRAÇÃO:750 MG";"COMPRIMIDO";"S";"1004706470115";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"05.782.733/0001-49";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"61.286.647/0001-16";"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.";"2920";"3.05";"8906.0"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"267745";"SINVASTATINA, DOSAGEM:40 MG";"COMPRIMIDO";;;"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.520.829/0001-40";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"61.286.647/0001-16";"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.";"40000";"0.13";"5200.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"273473";"LORAZEPAM, CONCENTRAÇÃO:2 MG";"COMPRIMIDO";"S";"1037004940029";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"15.439.366/0001-39";"EREFARMA PRODUTOS PARA SAUDE LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"1095";"0.61";"667.95"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"268126";"LEVOTIROXINA SÓDICA, DOSAGEM:150 MCG";"COMPRIMIDO";;;"Pregão";"JUDICIAL";;;"COMPRIMIDO";"09.944.371/0001-04";"SULMEDIC COMERCIO DE MEDICAMENTOS LTDA";"60.659.463/0029-92";"ACHE LABORATORIOS FARMACEUTICOS SA";"365";"0.37";"135.05"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"446263";"AMBROXOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:6 MG/ML, FORMA FARMACÊUTICA:XAROPE";"FRASCO";"S";"1108500390026";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"44.152.616/0001-53";"UP DISTRIBUIDORA LTDA";"06.628.333/0001-46";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"1800";"2.7";"4860.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"296649";"LEVOTIROXINA SÓDICA, DOSAGEM:88 MCG";"COMPRIMIDO";"N";"1057303660219";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"09.944.371/0001-04";"SULMEDIC COMERCIO DE MEDICAMENTOS LTDA";"60.659.463/0029-92";"ACHE LABORATORIOS FARMACEUTICOS SA";"1095";"0.35";"383.25"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"272365";"SERTRALINA CLORIDRATO, DOSAGEM:50MG";"COMPRIMIDO";"S";"1256802710267";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"02.520.829/0001-40";"DIMASTER - COMERCIO DE PRODUTOS HOSPITALARES LTDA.";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"110000";"0.12";"13200.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"285965";"LEVETIRACETAM, CONCENTRAÇÃO:250 MG";"COMPRIMIDO";"S";"1004706470026";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"05.782.733/0001-49";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"61.286.647/0001-16";"SANDOZ DO BRASIL INDUSTRIA FARMACEUTICA LTDA.";"5475";"0.93";"5091.75"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"446264";"AMBROXOL, COMPOSIÇÃO:SAL CLORIDRATO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACÊUTICA:XAROPE";"FRASCO";"S";"1108500390085";"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"44.152.616/0001-53";"UP DISTRIBUIDORA LTDA";"06.628.333/0001-46";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"1200";"2.57";"3084.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"397450";"MODAFINILA, CONCENTRAÇÃO:100 MG";"COMPRIMIDO";"N";"1003301450048";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"13.485.130/0001-03";"PHARMA LOG PRODUTOS FARMACEUTICOS LTDA";"61.230.314/0001-75";"LIBBS FARMACEUTICA LTDA";"1095";"2.99";"3274.05"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"271111";"AMOXICILINA, CONCENTRAÇÃO:50MG/ML, APRESENTAÇÃO:PÓ PARA SUSPENSÃO ORAL";"FRASCO";"S";"1438101110128";"Pregão";"ADMINISTRATIVA";"150.0";"ML";"FRASCO 150.00 ML";"02.537.890/0001-09";"COFARMINAS COMERCIO DE PRODUTOS FARMACEUTICOS LTDA";"02.814.497/0001-07";"CIMED INDUSTRIA S.A.";"1500";"4.6";"6900.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"450166";"LURASIDONA, CONCENTRAÇÃO:40 MG";"COMPRIMIDO";"N";"1045401840072";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"05.782.733/0001-49";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"60.874.187/0001-84";"DAIICHI SANKYO BRASIL FARMACEUTICA LTDA.";"1825";"7.21";"13158.25"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUACUI";"MUNICIPAL";"11.423.181/0001-85";"GUACUI";"ES";"27/02/2024";"17/09/2024";"267638";"CLORPROMAZINA, DOSAGEM:100 MG";"COMPRIMIDO";"N";"1049701550048";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"44.152.616/0001-53";"UP DISTRIBUIDORA LTDA";"60.665.981/0001-18";"UNIAO QUIMICA FARMACEUTICA NACIONAL S A";"17000";"0.3";"5100.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"398689";"LEVODOPA, COMPOSIÇÃO:ASSOCIADO À BENSERAZIDA, CONCENTRAÇÃO:100MG + 25 MG, FORMA FARMACEUTICA:LIBERAÇÃO PROLONGADA";"CÁPSULA";;;"Pregão";"JUDICIAL";;;"CÁPSULA";"05.782.733/0001-49";"CIAMED - DISTRIBUIDORA DE MEDICAMENTOS LTDA.";"33.009.945/0001-23";"PRODUTOS ROCHE QUIMICOS E FARMACEUTICOS S A";"1095";"1.41";"1543.95"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"352414";"MESALAZINA, CONCENTRAÇÃO:500 MG, FORMA FARMACÊUTICA:USO RETAL";"SUPOSITÓRIO";;;"Pregão";"JUDICIAL";;;"SUPOSITÓRIO";"04.071.245/0001-60";"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"60.397.775/0001-74";"TAKEDA PHARMA LTDA.";"365";"4.71";"1719.15"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"285965";"LEVETIRACETAM, CONCENTRAÇÃO:250 MG";"COMPRIMIDO";"N";"1004312790021";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"04.071.245/0001-60";"LICIMED DISTRIBUIDORA DE MEDICAMENTOS, CORRELATOS E PRODUTOS MEDICOS E HOSPITALARES LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"730";"1.0";"730.0"
"2024";"MUNICIPIO DE CAXIAS DO SUL";"MUNICIPAL";"88.830.609/0001-39";"CAXIAS DO SUL";"RS";"27/02/2024";"10/03/2025";"452625";"LURASIDONA, CONCENTRAÇÃO:80 MG";"COMPRIMIDO";"N";"1045401840031";"Pregão";"JUDICIAL";;;"COMPRIMIDO";"00.088.317/0001-21";"VICTORIA COMERCIO DE PRODUTOS HOSPITALARES LTDA";"60.874.187/0001-84";"DAIICHI SANKYO BRASIL FARMACEUTICA LTDA.";"730";"8.48";"6190.4"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUARAPARI";"MUNICIPAL";"11.770.182/0001-04";"GUARAPARI";"ES";"28/02/2024";"22/07/2025";"268370";"ACICLOVIR, DOSAGEM:200 MG";"COMPRIMIDO";"S";"1235200570065";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"41.683.262/0001-85";"VERO MEDICAMENTOS LTDA";"73.663.650/0001-90";"RANBAXY FARMACEUTICA LTDA";"1000";"0.176";"176.0"
"2024";"MUNICIPIO DE BARUERI";"MUNICIPAL";"46.523.015/0001-35";"BARUERI";"SP";"28/02/2024";"18/10/2024";"273255";"OXCARBAZEPINA, DOSAGEM:60 MG/ML, APRESENTAÇÃO:SUSPENSÃO ORAL";"FRASCO";"N";"1006800460221";"Pregão";"JUDICIAL";"100.0";"ML";"FRASCO 100.00 ML";"43.295.831/0001-40";"INTERLAB FARMACEUTICA LTDA";"56.994.502/0001-30";"NOVARTIS BIOCIENCIAS SA";"72";"49.51";"3564.72"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUARAPARI";"MUNICIPAL";"11.770.182/0001-04";"GUARAPARI";"ES";"28/02/2024";"22/07/2025";"268370";"ACICLOVIR, DOSAGEM:200 MG";"COMPRIMIDO";"S";"1235200570065";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"41.683.262/0001-85";"VERO MEDICAMENTOS LTDA";"73.663.650/0001-90";"RANBAXY FARMACEUTICA LTDA";"24000";"0.176";"4224.0"
"2024";"MUNICIPIO DE BARUERI";"MUNICIPAL";"46.523.015/0001-35";"BARUERI";"SP";"28/02/2024";"18/10/2024";"407326";"LISDEXANFETAMINA DIMESILATO, CONCENTRAÇÃO:70 MG";"CÁPSULA";"N";"1063903030032";"Pregão";"JUDICIAL";;;"CÁPSULA";"43.295.831/0001-40";"INTERLAB FARMACEUTICA LTDA";"60.397.775/0001-74";"TAKEDA PHARMA LTDA.";"360";"11.88";"4276.8"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUARAPARI";"MUNICIPAL";"11.770.182/0001-04";"GUARAPARI";"ES";"28/02/2024";"30/07/2025";"273395";"ISOSSORBIDA, PRINCÍPIO ATIVO:SAL DINITRATO, DOSAGEM:5 MG, TIPO MEDICAMENTO:SUBLINGUAL";"COMPRIMIDO";"N";"1356900150041";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"25.279.552/0001-01";"DISTRIBUIDORA DE MEDICAMENTOS BACKES LTDA";"00.923.140/0001-31";"EMS SIGMA PHARMA LTDA";"120";"0.4749";"56.988"
"2024";"MUNICIPIO DE DOURADOQUARA";"MUNICIPAL";"18.158.261/0001-08";"DOURADOQUARA";"MG";"28/02/2024";"11/09/2024";"362720";"BISOPROLOL FUMARATO, CONCENTRAÇAO:2,5 MG";"COMPRIMIDO";"S";"1023508920129";"Dispensa de Licitação";"ADMINISTRATIVA";;;"COMPRIMIDO";"07.936.621/0001-20";"DROGA MAIS FARMACEUTICA LTDA";"57.507.378/0003-65";"EMS S/A";"100";"2.2079";"220.79"
"2024";"FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB";"MUNICIPAL";"04.223.191/0001-01";"SAO MAMEDE";"PB";"28/02/2024";"17/09/2024";"267691";"METFORMINA CLORIDRATO, DOSAGEM:850 MG";"COMPRIMIDO";"S";"1256801510019";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"41.778.326/0001-21";"MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"5000";"0.12";"600.0"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUARAPARI";"MUNICIPAL";"11.770.182/0001-04";"GUARAPARI";"ES";"28/02/2024";"30/07/2025";"626439";"FITOTER&#193;PICO, MIKANIA GLOMERATA, GUACO, SUSPENS&#195;O ORAL";"MILILITRO";;;"Pregão";"ADMINISTRATIVA";;;"MILILITRO";"25.279.552/0001-01";"DISTRIBUIDORA DE MEDICAMENTOS BACKES LTDA";"02.456.955/0001-83";"NATULAB LABORATORIO S.A";"1900";"2.5459";"4837.21"
"2024";"SECRETARIA DE ESTADO DA SAUDE";"ESTADUAL";"46.374.500/0262-31";"SAO PAULO";"SP";"28/02/2024";"26/03/2025";"268112";"HIDRALAZINA, DOSAGEM:50 MG";"DRÁGEA";"N";"1006800130061";"Dispensa de Licitação";"JUDICIAL";;;"DRÁGEA";"04.027.894/0001-64";"DUPATRI HOSPITALAR COMERCIO, IMPORTACAO E EXPORTACAO LTDA.";"56.994.502/0001-30";"NOVARTIS BIOCIENCIAS SA";"360";"0.345";"124.2"
"2024";"FUNDO MUN.DE SAUDE DE SAO MAMEDE-PB";"MUNICIPAL";"04.223.191/0001-01";"SAO MAMEDE";"PB";"28/02/2024";"17/09/2024";"267507";"ALBENDAZOL, DOSAGEM:40 MG/ML, USO:SUSPENSÃO ORAL";"FRASCO";"N";"1542300440063";"Pregão";"ADMINISTRATIVA";"10.0";"ML";"FRASCO 10.00 ML";"41.778.326/0001-21";"MED & FARMA COMERCIO ATACADISTA MEDICAMENTOS LTDA";"03.485.572/0001-04";"GEOLAB INDUSTRIA FARMACEUTICA S/A";"50";"1.45";"72.5"
"2024";"FUNDO MUNICIPAL DE SAUDE DE GUARAPARI";"MUNICIPAL";"11.770.182/0001-04";"GUARAPARI";"ES";"28/02/2024";"30/07/2025";"269962";"DOMPERIDONA, DOSAGEM:10 MG";"COMPRIMIDO";"S";"1438102650061";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"25.279.552/0001-01";"DISTRIBUIDORA DE MEDICAMENTOS BACKES LTDA";"02.814.497/0001-07";"CIMED INDUSTRIA S.A.";"2970";"0.0866";"257.202"
