ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"444337";"DEXAMETASONA, CONCENTRAÇAO:1 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO OFTÁLMICA";"FRASCO";"N";"1006810970028";"Pregão";"ADMINISTRATIVA";"5.0";"ML";"FRASCO 5.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"56.994.502/0001-30";"NOVARTIS BIOCIENCIAS SA";"300";"11.4";"3420.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"412965";"SIMETICONA, CONCENTRAÇÃO:75 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO ORAL - GOTAS";"FRASCO";"N";"1739000090031";"Pregão";"ADMINISTRATIVA";"15.0";"ML";"FRASCO 15.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"59.557.124/0001-15";"RECKITT BENCKISER ( BRASIL ) LTDA.";"1000";"1.72";"1720.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267745";"SINVASTATINA, DOSAGEM:40 MG";"COMPRIMIDO";"S";"1181901740037";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"92.265.552/0009-05";"MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMAC LTDA";"20000";"0.21";"4200.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"294887";"SALBUTAMOL, DOSAGEM:100MCG/DOSE, FORMA FARMACÊUTICA:AEROSOL ORAL";"FRASCO";"N";"1010702260031";"Pregão";"ADMINISTRATIVA";"200.0";"DOSES";"FRASCO 200.00 DOSES";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"33.247.743/0001-10";"GLAXOSMITHKLINE BRASIL LTDA";"500";"23.83";"11915.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"412963";"SIMETICONA, CONCENTRAÇÃO:40 MG";"COMPRIMIDO";"N";"1739000090013";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"59.557.124/0001-15";"RECKITT BENCKISER ( BRASIL ) LTDA.";"1000";"0.15";"150.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"268299";"SECNIDAZOL, CONCENTRAÇÃO:1.000 MG";"COMPRIMIDO";"N";"1003800960017";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"46.179.008/0001-68";"BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.";"200";"1.12";"224.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"386961";"PARACETAMOL, CONCENTRAÇÃO:100 MG/ML, FORMA FARMACEUTICA:SUSPENSÃO ORAL";"FRASCO";"N";"1003801100054";"Pregão";"ADMINISTRATIVA";"15.0";"ML";"FRASCO 15.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"46.179.008/0001-68";"BRASTERAPICA INDUSTRIA FARMACEUTICA LTDA.";"1000";"1.08";"1080.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"305413";"EXTRATO MEDICINAL, PRINCÍPIO ATIVO:GINKGO BILOBA, CONCENTRAÇÃO:120 MG";"COMPRIMIDO";"N";"1047300440075";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"92.762.277/0001-70";"VIDORA FARMACEUTICA LTDA";"10000";"0.94";"9400.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"473679";"PREDNISOLONA, CONCENTRAÇÃO:40 MG";"COMPRIMIDO";"S";"1004312690108";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"2000";"2.25";"4500.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"395949";"RISEDRONATO SÓDICO, CONCENTRAÇÃO:150 MG";"COMPRIMIDO";"S";"1004312720015";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"600";"8.8";"5280.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"423916";"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:5 MG";"COMPRIMIDO";"N";"1003301700117";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.230.314/0001-75";"LIBBS FARMACEUTICA LTDA";"1500";"0.31";"465.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"445430";"VALSARTANA, COMPOSIÇÃO:ASSOCIADO AO SACUBITRIL, CONCENTRAÇÃO:51 MG + 49 MG";"COMPRIMIDO";"N";"1006811410042";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"56.994.502/0001-30";"NOVARTIS BIOCIENCIAS SA";"3600";"7.17";"25812.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"282882";"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:20 MG";"COMPRIMIDO";"N";"1003301700044";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.230.314/0001-75";"LIBBS FARMACEUTICA LTDA";"10000";"0.57";"5700.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"388392";"ROSUVASTATINA, COMPOSIÇÃO:CÁLCICA, CONCENTRAÇÃO:40 MG";"COMPRIMIDO";"N";"1057307380121";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"60.659.463/0029-92";"ACHE LABORATORIOS FARMACEUTICOS SA";"2000";"2.7";"5400.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267768";"PROMETAZINA CLORIDRATO, DOSAGEM:25 MG";"COMPRIMIDO";"N";"1029800420083";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"1000";"1.18";"1180.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"294927";"PROMESTRIENO, CONCENTRAÇÃO:10 MG/G, FORMA FARMACÊUTICA:CREME VAGINAL";"BISNAGA";"N";"1004310930012";"Pregão";"ADMINISTRATIVA";"30.0";"G";"BISNAGA 30.00 G";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"300";"53.55";"16065.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267743";"PREDNISONA, DOSAGEM:20 MG";"COMPRIMIDO";"N";"1002901890067";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"45.987.013/0001-34";"ORGANON FARMACEUTICA LTDA.";"3000";"0.23";"690.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267741";"PREDNISONA, DOSAGEM:5 MG";"COMPRIMIDO";"N";"1002901890024";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"45.987.013/0001-34";"ORGANON FARMACEUTICA LTDA.";"3000";"0.1";"300.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267772";"PROPRANOLOL CLORIDRATO, DOSAGEM:40 MG";"COMPRIMIDO";"S";"1023506440049";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"3000";"0.06";"180.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"448595";"PREDNISOLONA, COMPOSIÇÃO:FOSFATO SÓDICO, CONCENTRAÇÃO:3 MG/ML, FORMA FARMACEUTICA:SOLUÇÃO ORAL";"FRASCO";"N";"1004313000024";"Pregão";"ADMINISTRATIVA";"60.0";"ML";"FRASCO 60.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"800";"5.58";"4464.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"419015";"ONDANSETRONA CLORIDRATO, CONCENTRAÇÃO:8 MG, FORMA FARMACÊUTICA:COMPRIMIDO ORODISPERSÍVEL";"COMPRIMIDO";"N";"1781709200052";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.082.426/0002-07";"COSMED INDUSTRIA DE COSMETICOS E MEDICAMENTOS S.A.";"1000";"0.63";"630.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267778";"PARACETAMOL, DOSAGEM COMPRIMIDO:500 MG";"COMPRIMIDO";"S";"1256800500109";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"73.856.593/0001-66";"PRATI, DONADUZZI & CIA LTDA";"5000";"0.09";"450.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"442259";"PANTOPRAZOL, COMPOSIÇÃO:SÓDICO SESQUI-HIDRATADO, CONCENTRAÇÃO:40 MG, ADICIONAL:LIBERAÇÃO CONTROLADA";"COMPRIMIDO";"N";"1057304620083";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"60.659.463/0029-92";"ACHE LABORATORIOS FARMACEUTICOS SA";"5000";"0.25";"1250.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"466566";"PANTOPRAZOL, COMPOSIÇÃO:SÓDICO SESQUI-HIDRATADO, CONCENTRAÇÃO:20 MG, ADICIONAL:LIBERAÇÃO CONTROLADA";"COMPRIMIDO";"N";"1057304620040";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"60.659.463/0029-92";"ACHE LABORATORIOS FARMACEUTICOS SA";"2000";"0.37";"740.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267779";"PARACETAMOL, DOSAGEM COMPRIMIDO:750 MG";"COMPRIMIDO";"S";"1057101610016";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"5000";"0.16";"800.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"267282";"ESCOPOLAMINA BUTILBROMETO, DOSAGEM:20 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1037002880010";"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"100";"1.47";"147.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"270621";"ESCOPOLAMINA BUTILBROMETO, APRESENTAÇÃO:ASSOCIADA COM DIPIRONA SÓDICA, DOSAGEM:4MG + 500MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1108500260033";"Pregão";"ADMINISTRATIVA";"5.0";"ML";"AMPOLA 5.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"06.628.333/0001-46";"FARMACE - INDUSTRIA QUIMICO-FARMACEUTICA CEARENSE LTDA";"1500";"1.95";"2925.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"268504";"ONDANSETRONA CLORIDRATO, DOSAGEM:2 MG/ML, INDICAÇÃO:INJETÁVEL";"AMPOLA";"S";"1004101770047";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"49.324.221/0001-04";"FRESENIUS KABI BRASIL LTDA.";"300";"1.32";"396.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"268504";"ONDANSETRONA CLORIDRATO, DOSAGEM:2 MG/ML, INDICAÇÃO:INJETÁVEL";"AMPOLA";"S";"1004101770047";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"49.324.221/0001-04";"FRESENIUS KABI BRASIL LTDA.";"1000";"1.41";"1410.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"419016";"ONDANSETRONA CLORIDRATO, CONCENTRAÇÃO:4 MG, FORMA FARMACÊUTICA:COMPRIMIDO ORODISPERSÍVEL";"COMPRIMIDO";"N";"1023513130017";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"1000";"1.41";"1410.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"300722";"FENOBARBITAL SÓDICO, DOSAGEM:200 MG/ML, FORMA FARMACÊUTICA:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1037003220146";"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"100";"3.91";"391.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"292399";"FITOMENADIONA, DOSAGEM:10 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1029801150012";"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"100";"2.1";"210.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"268252";"DIPIRONA SÓDICA, DOSAGEM:500 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1018600120021";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"04.099.395/0001-82";"SANTISA LABORATORIO FARMACEUTICO S.A";"3000";"0.86";"2580.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"267666";"FUROSEMIDA, COMPOSIÇÃO:10 MG/ML, APRESENTAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1018600180016";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"04.099.395/0001-82";"SANTISA LABORATORIO FARMACEUTICO S.A";"1000";"0.94";"940.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"268256";"GENTAMICINA, DOSAGEM:40 MG/ML, APLICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1004102100061";"Pregão";"ADMINISTRATIVA";"2.0";"ML";"AMPOLA 2.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"49.324.221/0001-04";"FRESENIUS KABI BRASIL LTDA.";"400";"1.42";"568.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"388402";"OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM ANLODIPINO, CONCENTRAÇÃO:40 MG + 10 MG";"COMPRIMIDO";"S";"1023511510191";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"3000";"6.0";"18000.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"267712";"OMEPRAZOL, CONCENTRAÇÃO:20 MG";"CÁPSULA";"N";"1057100830081";"Pregão";"ADMINISTRATIVA";;;"CÁPSULA";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"18.324.343/0001-77";"BELFAR LTDA";"3000";"0.09";"270.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"296744";"OLMESARTANA MEDOXOMILA, COMPOSIÇÃO:ASSOCIADA COM HIDROCLOROTIAZIDA, CONCENTRAÇÃO:40 MG + 25 MG";"COMPRIMIDO";"S";"1004311360139";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"3000";"1.09";"3270.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"268115";"HIDRALAZINA, DOSAGEM:20 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"N";"1029800890037";"Pregão";"ADMINISTRATIVA";"1.0";"ML";"AMPOLA 1.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"44.734.671/0001-51";"CRISTALIA PRODUTOS QUIMICOS FARMACEUTICOS LTDA";"100";"8.43";"843.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"268510";"FLUMAZENIL, DOSAGEM:0,1 MG/ML, INDICAÇÃO:SOLUÇÃO INJETÁVEL";"AMPOLA";"S";"1004102250012";"Pregão";"ADMINISTRATIVA";"5.0";"ML";"AMPOLA 5.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"49.324.221/0001-04";"FRESENIUS KABI BRASIL LTDA.";"100";"6.14";"614.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"09/07/2025";"272796";"HEPARINA SÓDICA, DOSAGEM:5.000UI/ML, INDICAÇÃO:INJETÁVEL";"FRASCO";"N";"1004301240025";"Pregão";"ADMINISTRATIVA";"5.0";"ML";"FRASCO 5.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"61.190.096/0001-92";"EUROFARMA LABORATORIOS S.A.";"10";"21.0";"210.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"268273";"NITROFURANTOÍNA, DOSAGEM:100 MG";"CÁPSULA";"N";"1037004430020";"Pregão";"ADMINISTRATIVA";;;"CÁPSULA";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"17.159.229/0001-76";"LABORATORIO TEUTO BRASILEIRO S/A";"5000";"0.3";"1500.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"266788";"NISTATINA, DOSAGEM:25.000 UI/G, APRESENTAÇÃO:CREME VAGINAL";"BISNAGA";"S";"1558405470036";"Pregão";"ADMINISTRATIVA";"60.0";"G";"BISNAGA 60.00 G";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"05.161.069/0001-10";"BRAINFARMA INDUSTRIA QUIMICA E FARMACEUTICA S.A.";"1000";"7.5";"7500.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"368640";"NITAZOXANIDA, CONCENTRAÇÃO:20 MG/ML, FORMA FARMACÊUTICA:PÓ P/ SUSPENSÃO ORAL";"FRASCO";"N";"1023513470012";"Pregão";"ADMINISTRATIVA";"45.0";"ML";"FRASCO 45.00 ML";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"500";"10.11";"5055.0"
"2025";"FUNDO MUNICIPAL DE SAUDE DE PEDRA BRANCA";"MUNICIPAL";"12.051.399/0001-19";"PEDRA BRANCA";"PB";"07/04/2025";"16/07/2025";"368612";"NITAZOXANIDA, CONCENTRAÇÃO:500 MG";"COMPRIMIDO";"N";"1023513470055";"Pregão";"ADMINISTRATIVA";;;"COMPRIMIDO";"31.187.918/0001-15";"ALLFAMED COMERCIO ATACADISTA DE MEDICAMENTOS LTDA";"57.507.378/0003-65";"EMS S/A";"1500";"3.18";"4770.0"
