ano_compra;"nome_instituicao";"esfera";"cnpj_instituicao";"municipio_instituicao";"uf";compra;insercao;codigo_br;"descricao_catmat";"unidade_fornecimento";"generico";"anvisa";"modalidade_compra";"tipo_compra";capacidade;"unidade_medida";"unidade_fornecimento_capacidade";"cnpj_fornecedor";"fornecedor";"cnpj_fabricante";"fabricante";qtd_itens_comprados;preco_unitario;preco_total
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"428128";"ESPÉCULO, MATERIAL:AÇO INOXIDÁVEL, MODELO:FARRIOR, TIPO:AURICULAR, TAMANHO:Nº 3, CARACTERÍSTICAS ADICIONAIS:REDONDO, DIÂMETRO PONTA:CERCA DE 6 MM";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"59.231.530/0001-93";"KOLPLAST C I S.A.";"2800";"2.18";"6104.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"428130";"ESPÉCULO, MATERIAL:AÇO INOXIDÁVEL, MODELO:FARRIOR, TIPO:AURICULAR, TAMANHO:Nº 5, CARACTERÍSTICAS ADICIONAIS:REDONDO, DIÂMETRO PONTA:CERCA DE 8 MM";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"59.231.530/0001-93";"KOLPLAST C I S.A.";"150";"2.32";"348.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"428616";"TOUCA HOSPITALAR, MATERIAL :NÃO TECIDO 100% POLIPROPILENO, MODELO:COM ELÁSTICO EM TODA VOLTA, COR :COM COR, GRAMATURA :CERCA DE 30 G/M2, TAMANHO :ÚNICO, TIPO USO :DESCARTÁVEL, CARACTERÍSTICA ADICIONAL 01:HIPOALERGÊNICA, ATÓXICA, INODORA, UNISSEX";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"74.060.179/0001-09";"RIO AUREMAR PLASTICOS LTDA";"296";"18.2";"5387.2"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"433749";"BOLSA TÉRMICA, APLICAÇÃO :P/ CALOR, MATERIAL :BORRACHA NATURAL, MODELO:RETANGULAR, CAPACIDADE :CERCA 2000 ML, COMPONENTES:C/ TAMPA ROSQUEÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"30.557.974/0001-31";"C&W COMERCIO EM GERAL LTDA";"08.877.271/0001-31";"SIMILAR & COMPATIVEL INDUSTRIA DE EQUIPAMENTOS MEDICOS ODONTOLOGICOS LTDA.";"35";"54.45";"1905.75"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"434280";"ÁCIDO ACÉTICO, CONCENTRAÇÃO :A 3%, FORMA FARMACÊUTICA:SOLUÇÃO AQUOSA";"MILILITRO";;;"Pregão";"ADMINISTRATIVA";;;"MILILITRO";"02.078.622/0001-68";"BIOMEDICAL COMERCIO E DISTRIBUICAO DE PRODUTOS CORRELATOS LTDA";"39.032.974/0001-92";"VIC PHARMA INDUSTRIA E COMERCIO LTDA";"6";"32.95";"197.7"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"432465";"ESFIGMOMANÔMETRO, AJUSTE:ANALÓGICO, COLUNA MERCÚRIO, USO:P/ FIXAÇÃO EM SUPERFÍCIES, TIPO :DE BRAÇO, FAIXA DE OPERAÇÃO:ATÉ 300 MMHG, MATERIAL BRAÇADEIRA:BRAÇADEIRA EM NYLON, TIPO FECHO:FECHO EM METAL, TAMANHO:ADULTO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"03.749.855/0001-08";"R.A.M MARQUES COMERCIO DE PRODUTOS MEDICOS LTDA";"06.105.362/0001-23";"ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA";"37";"81.91";"3030.67"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"432469";"ESFIGMOMANÔMETRO, AJUSTE:ANALÓGICO, ANERÓIDE, TIPO :DE BRAÇO, FAIXA DE OPERAÇÃO:ATÉ 300 MMHG, MATERIAL BRAÇADEIRA:BRAÇADEIRA EM NYLON, TIPO FECHO:FECHO EM METAL, TAMANHO:ADULTO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"06.105.362/0001-23";"ACCUMED PRODUTOS MEDICO HOSPITALARES LTDA";"19";"85.4";"1622.6"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"432472";"ESFIGMOMANÔMETRO, AJUSTE:ANALÓGICO, ANERÓIDE, TIPO :DE BRAÇO, FAIXA DE OPERAÇÃO:ATÉ 300 MMHG, MATERIAL BRAÇADEIRA:BRAÇADEIRA EM NYLON, TIPO FECHO:FECHO EM VELCRO, TAMANHO:INFANTIL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"03.021.560/0001-10";"PREMIUM INDUSTRIA E COMERCIO LTDA";"15";"98.0";"1470.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"435974";"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:POLIURETANO, CALIBRE:8 FRENCH, CONECTOR:CONECTOR PADRÃO, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ADICIONAIS:LUBRIFICADA, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"05.150.338/0001-43";"MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA";"250";"0.78";"195.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"435982";"SONDA TRATO URINÁRIO, MODELO:URETRAL, MATERIAL:PVC, CALIBRE:14 FRENCH, CONECTOR:CONECTOR PADRÃO C/ TAMPA, COMPRIMENTO:CERCA 40 CM, TIPO PONTA:PONTA DISTAL CILÍNDRICA FECHADA, COMPONENTES:C/ ORIFÍCIOS LATERAIS, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"05.150.338/0001-43";"MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA";"550";"1.48";"814.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"435804";"TERMÔMETRO CLÍNICO, AJUSTE:DIGITAL, ESCALA:ATÉ 45 ¿C, TIPO :USO AURICULAR E DE TESTA, COMPONENTES:C/ ALARMES, MEMÓRIA:MEMÓRIA ATÉ 30 MEDIÇÕES, EMBALAGEM:EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"23.241.814/0001-13";"ARQUIMED DISTRIBUIDORA E REPRESENTACAO DE PRODUTOS MEDICOS LTDA";"65";"159.0";"10335.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"434795";"COMPRESSA GAZE, MATERIAL:TECIDO 100% ALGODÃO, MODELO:TIPO QUEIJO, CAMADAS:8 CAMADAS, QUANTIDADE FIOS:13 FIOS/CM2, LARGURA:CERCA DE 90 CM, COMPRIMENTO:CERCA DE 90 M, DOBRAS:5 DOBRAS, CARACTERÍSTICAS ADICIONAIS:EMBALAGEM PLÁSTICA INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"04.890.798/0001-45";"ORTOM INDUSTRIA TEXTIL LTDA";"136";"51.4";"6990.4"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"405619";"REVELADOR RADIOLÓGICO, TIPO:SOLUÇÃO AQUOSA CONCENTRADA, APLICAÇÃO:PARA PROCESSAMENTO AUTOMÁTICO";"GALÃO";;;"Pregão";"ADMINISTRATIVA";"38.0";"L";"GALÃO 38.00 L";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"04.854.175/0001-17";"DPC DO BRASIL LTDA";"7";"430.15";"3011.05"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"407961";"ALGODÃO, TIPO:HIDRÓFILO, APRESENTAÇÃO:EM ROLETE, MATERIAL:ALVEJADO, PURIFICADO, ISENTO DE IMPUREZAS, ESTERILIDADE:NÃO ESTÉRIL";"PACOTE";;;"Pregão";"ADMINISTRATIVA";"100.0";"UN";"PACOTE 100.00 UN";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"82.641.325/0001-18";"CREMER S.A.";"401";"4.05";"1624.05"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"409706";"LÂMINA LABORATÓRIO, MATERIAL:VIDRO, DIMENSÕES:CERCA DE 75 X 25 MM, TIPO BORDA:BORDA FOSCA";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"46.390.694/0001-11";"A HOSPITALAR E PRODUTOS PARA SAUDE LTDA";"59.231.530/0001-93";"KOLPLAST C I S.A.";"300";"13.0";"3900.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"409716";"LÂMINA LABORATÓRIO, MATERIAL:VIDRO, APLICAÇÃO:PARA IMUNOFLUORESCÊNCIA, DIMENSÕES:CERCA DE 75 X 25 MM, TIPO :LAPIDADA, TIPO BORDA:BORDA FOSCA, ADICIONAL:COM 1 ÁREA";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"59.231.530/0001-93";"KOLPLAST C I S.A.";"60";"12.8";"768.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"412377";"EQUIPO ESPECIAL, APLICAÇÃO:P/ ASPIRAÇÃO E IRRIGAÇÃO, MATERIAL:TIPO EXTENSOR, DUPLO TUBO, TIPO PONTEIRA:PONTA PERFURANTE C/ FILTRO E TAMPA, TIPO PINÇA:PINÇA REGULADORA E CORTA FLUXO, TIPO CONECTOR:2 CONECTORES LUER LOCK MACHO E 1 FÊMEA, CARACTERÍSTICAS ADICIONAIS:SEGMENTO DE BOMBA EM SILICONE, ESTERILIDADE:ESTÉRIL, DESCARTÁVEL, COMPATIBILIDADE:COMPATÍVEL C/ ASPIRADOR ULTRASSÔNICO SONOCA";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"01.057.428/0001-33";"DESCARPACK DESCARTAVEIS DO BRASIL LTDA";"4000";"2.2";"8800.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"412639";"PORTA LÂMINA, MATERIAL:POLIPROPILENO, CAPACIDADE:ATÉ 3 LÂMINAS, TIPO TAMPA:TAMPA ROSQUEÁVEL, ADICIONAL:COM DIVISÓRIAS";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"59.231.530/0001-93";"KOLPLAST C I S.A.";"5270";"0.56";"2951.2"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"412640";"PORTA LÂMINA, MATERIAL:POLIPROPILENO, CAPACIDADE:ATÉ 2 LÂMINAS, TIPO TAMPA:TAMPA ROSQUEÁVEL, ADICIONAL:COM DIVISÓRIAS";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"02.078.622/0001-68";"BIOMEDICAL COMERCIO E DISTRIBUICAO DE PRODUTOS CORRELATOS LTDA";"59.293.662/0001-40";"FABRICA DE ARTEFATOS METALURGICOS ITA LTDA";"250";"0.53";"132.5"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"412837";"MATERIAL FISIOTERAPIA, TIPO:PEDÍGRAFO, MATERIAL:POLIETILENO, PERFIL CANELADO DE PLÁSTICO, APLICAÇÃO:LÂMINA DE BORRACHA, ESTOJO COM ROLETE";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"02.078.622/0001-68";"BIOMEDICAL COMERCIO E DISTRIBUICAO DE PRODUTOS CORRELATOS LTDA";"29.311.964/0001-32";"MARSEG EQUIPAMENTOS DE PROTECAO LTDA";"20";"30.85";"617.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"419371";"COLETOR DE URINA, MATERIAL :PVC, TIPO :SISTEMA FECHADO, CAPACIDADE :CERCA DE 2000 ML, GRADUAÇÃO:GRADUAÇÃO DE 100 EM 100 ML, VÁLVULA:VÁLVULA ANTI-REFLUXO, PINÇA:CLAMP CORTA FLUXO, COMPONENTES:ALÇA DE SUSTENTAÇÃO, OUTROS COMPONENTES:MEMBRANA AUTOCICATRIZANTE, ESTERILIDADE :ESTÉRIL, DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"10.268.780/0001-09";"MEDIX BRASIL LTDA";"600";"6.45";"3870.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"419371";"COLETOR DE URINA, MATERIAL :PVC, TIPO :SISTEMA FECHADO, CAPACIDADE :CERCA DE 2000 ML, GRADUAÇÃO:GRADUAÇÃO DE 100 EM 100 ML, VÁLVULA:VÁLVULA ANTI-REFLUXO, PINÇA:CLAMP CORTA FLUXO, COMPONENTES:ALÇA DE SUSTENTAÇÃO, OUTROS COMPONENTES:MEMBRANA AUTOCICATRIZANTE, ESTERILIDADE :ESTÉRIL, DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"20.159.008/0001-02";"MARMED DISTRIBUIDORA DE MEDICAMENTOS E MATERIAL HOSPITALAR LTDA";"05.150.338/0001-43";"MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA";"100";"1.79";"179.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"419390";"COLETOR DE URINA, MATERIAL :PLÁSTICO, TIPO :SISTEMA ABERTO, MODELO:INFANTIL, CAPACIDADE :CERCA DE 100 ML, CARACTERÍSTICAS ADICIONAIS :ADESIVO HIPOALERGÊNICO, EMBALAGEM :EMBALAGEM INDIVIDUAL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"01.005.728/0001-79";"LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA";"150";"1.02";"153.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"277025";"SONDA, MATERIAL:LÁTEX SILICONIZADO, TIPO:FOLEY, TAMANHO:Nº 20, QUANTIDADE VIAS:3 UN, CARACTERÍSTICAS ADICIONAIS:COM BALÃO DE 30 ML, APLICAÇÃO:SUPERFÍCIE LISA,ORIFÍCIOS LATERAIS LARGOS/ARRED., TIPO USO:VÁLVULA BORRACHA P/TODAS OS TAMANHOS SERINGA, ESTERILIDADE:FUNIL DRENAGEM C/CONEXÃO PADRÃO A COLETORES, COMPONENTES:CAPACIDADE BALÃO E CALIBRE MARCADOS NA VÁLVULA, MODELO:EMBALAGEM INTERNA C/PICOTE NAS PONTAS, FORMATO:DESCARTÁVEL,ESTÉRIL,APIROGÊNICA,EMB.INDIVIDUAL(MS)";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"40.710.180/0001-10";"FARMABES MATERIAIS HOSPITALARES LTDA";"01.005.728/0001-79";"LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA";"310";"7.62";"2362.2"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"279515";"ESCALPE, MATERIAL:TUBO PVC, TRATAMENTO SUPERFICIAL:ASAS LEVES,FLEXÍVEIS,CONECTOR LUER CÔNICO RÍGIDO, CALIBRE:23 G, TIPO:COLETA SANGUE VÁCUO,ADAPTADOR LUER COLETA MÚLTIPLA, ESTERILIDADE:ESTÉRIL, TIPO USO:DESCARTÁVEL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"10.268.780/0001-09";"MEDIX BRASIL LTDA";"3200";"0.48";"1536.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"279726";"ALGODÃO, TIPO:HIDRÓFILO, APRESENTAÇÃO:EM MANTAS, MATERIAL:ALVEJADO, PURIFICADO, ISENTO DE IMPUREZAS, CARACTERÍSTICAS ADICIONAIS:ENROLADO EM PAPEL APROPRIADO, ESTERILIDADE:NÃO ESTÉRIL, TIPO EMBALAGEM:EMBALAGEM INDIVIDUAL";"ROLO";;;"Pregão";"ADMINISTRATIVA";"500.0";"G";"ROLO 500.00 G";"24.009.233/0001-13";"M.R. HOSPITALAR LTDA";"73.097.545/0001-31";"L H INDUSTRIA TEXTIL LTDA";"351";"18.11";"6356.61"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"280854";"VÁLVULA, TIPO:REGULADORA, APLICAÇÃO:REDE DE OXIGÊNIO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"03.749.855/0001-08";"R.A.M MARQUES COMERCIO DE PRODUTOS MEDICOS LTDA";"18.974.315/0001-03";"DOMAX SERVICOS ADMINISTRATIVOS LTDA";"10";"233.85";"2338.5"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"281420";"CATETER OXIGENOTERAPIA, MATERIAL TUBO:PLÁSTICO ATÓXICO, TIPO:FLEXÍVEL,PONTA ARREDONDADA,TIPO ÓCULOS, TIPO USO:DESCARTÁVEL, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:EMBALAGEM INDIVIDUAL, TIPO ADAPTADOR:C/ ADAPTADOR PARA TUBO DE LÁTEX";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"41.350.665/0001-02";"DISTRISOL DISTRIBUIDORA DE MATERIAL LTDA";"05.150.338/0001-43";"MEDSONDA - INDUSTRIA E COMERCIO DE PRODUTOS HOSPITALARES DESCARTAVEIS LTDA";"1200";"1.9";"2280.0"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"279887";"FRASCO - TIPO ALMOTOLIA, MATERIAL:EM POLIETILENO (PLÁSTICO), TIPO BICO:BICO RETO, LONGO, ESTREITO, COM PROTETOR, TIPO TAMPA:TAMPA EM ROSCA, COR:ÂMBAR, CAPACIDADE:250 ML";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"80.392.434/0001-13";"J. PROLAB INDUSTRIA E COMERCIO DE PRODUTOS PARA LABORATORIO LTDA";"214";"4.03";"862.42"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"281939";"FIO DE SUTURA, MATERIAL:POLIDIOXANONA MONOFILAMENTO, TIPO FIO:6-0, COR:VIOLETA, COMPRIMENTO:75 CM, CARACTERÍSTICAS ADICIONAIS:C/1 AGULHA EM CADA PONTA DO FIO, TIPO AGULHA:3/8 CÍRCULO CILÍNDRICA, COMPRIMENTO AGULHA:1,10 CM, ESTERILIDADE:ESTÉRIL";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"01.005.728/0001-79";"LABOR IMPORT COMERCIAL IMPORTADORA EXPORTADORA LTDA";"27";"52.92";"1428.84"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"275482";"PINÇA CIRÚRGICA 1, MATERIAL:AÇO INOXIDÁVEL, MODELO:DISSECÇÃO, COMPRIMENTO:14 CM";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"29.866.886/0001-32";"GREEN DISTRIBUIDORA DE MEDICAMENTOS LTDA";"58.268.152/0001-50";"ABC INSTRUMENTOS CIRURGICOS LTDA";"50";"29.93";"1496.5"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"274615";"VÁLVULA, TIPO:REGULADORA, APLICAÇÃO:P/ REDE DE O2 E AR COMPRIMIDO";"UNIDADE";;;"Pregão";"ADMINISTRATIVA";;;"UNIDADE";"03.749.855/0001-08";"R.A.M MARQUES COMERCIO DE PRODUTOS MEDICOS LTDA";"18.974.315/0001-03";"DOMAX SERVICOS ADMINISTRATIVOS LTDA";"6";"90.79";"544.74"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"276340";"LUVA CIRÚRGICA, MATERIAL:LÁTEX NATURAL, TAMANHO:8, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:COMPRIMENTO MÍNIMO DE 28CM, APRESENTAÇÃO:LUBRIFICADA C/ PÓ BIOABSORVÍVEL,ATÓXICA, TIPO USO:DESCARTÁVEL, FORMATO:ANATÔMICO, APLICAÇÃO:ANTIDERRAPANTE, EMBALAGEM:CONFORME NORMA ABNT C/ ABERTURA ASSÉPTICA";"PAR";;;"Pregão";"ADMINISTRATIVA";;;"PAR";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"00.157.774/0005-54";"TARGA MEDICAL S.A.";"1680";"2.08";"3494.4"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"276341";"LUVA CIRÚRGICA, MATERIAL:LÁTEX NATURAL, TAMANHO:7,50, ESTERILIDADE:ESTÉRIL, CARACTERÍSTICAS ADICIONAIS:COMPRIMENTO MÍNIMO DE 28CM, APRESENTAÇÃO:LUBRIFICADA C/ PÓ BIOABSORVÍVEL,ATÓXICA, TIPO USO:DESCARTÁVEL, FORMATO:ANATÔMICO, APLICAÇÃO:ANTIDERRAPANTE, EMBALAGEM:CONFORME NORMA ABNT C/ ABERTURA ASSÉPTICA";"PAR";;;"Pregão";"ADMINISTRATIVA";;;"PAR";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"00.157.774/0005-54";"TARGA MEDICAL S.A.";"1870";"2.34";"4375.8"
"2023";"FUNDO MUNICIPAL DE SAUDE DE SAPUCAIA";"MUNICIPAL";"02.911.953/0001-37";"SAPUCAIA";"RJ";"09/01/2023";"02/05/2023";"278440";"PERÓXIDO DE HIDROGÊNIO (ÁGUA OXIGENADA), TIPO:20 VOLUMES";"FRASCO";;;"Pregão";"ADMINISTRATIVA";"100.0";"ML";"FRASCO 100.00 ML";"24.602.657/0001-97";"RALIC COMERCIO E DISTRIBUICAO LTDA";"39.032.974/0001-92";"VIC PHARMA INDUSTRIA E COMERCIO LTDA";"112";"2.97";"332.64"
